community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Mon Sep 23 09:49:42 +0000 2024,5,76,"🚨🇪🇬🇸🇴 BREAKING: Theo các phương tiện truyền thông địa phương đưa tin, chính phủ Somalia đã nhận được một lô hàng vũ khí lớn từ Ai Cập trong bối cảnh căng thẳng đang diễn ra với Ethiopia về một thỏa thuận cảng gây tranh cãi liên quan đến khu vực ly khai Somaliland. 

Các video được phát tán rộng rãi cho thấy các xe quân sự bọc thép vận chuyển vũ khí từ Mogadishu, sau khi hai tàu Ai Cập cập cảng biển của thủ đô vào chiều Chủ Nhật.",False,None,,1838153762801942710,None,False,True,vi,https://pbs.twimg.com/amplify_video_thumb/1838153691981049856/img/m4lCxJ5hfBNoUPUf.jpg,None,None,False,None,0,2,2,None,None,None,None,1204614537120403456,9723,EnabledWithCount
None,Wed Oct 02 09:28:05 +0000 2024,5,6,😂😂😂 https://t.co/xdmYYS2og6,False,None,,1841409813634326739,None,False,False,qme,https://pbs.twimg.com/media/GY4AdiyXIAA4Pta.jpg,None,None,False,None,0,0,0,None,None,None,None,1732387255006724096,78,EnabledWithCount
None,Tue Oct 01 17:20:58 +0000 2024,5,12,"The #FanoFront seized control of the Lalibela in northwestern Ethiopia. #AbiyOromoArmy camp near the airport was taken over by them, leading 2 flight cancellations. Just 1 day ago, Ankobar was taken by rebel forces, &amp; this is another blow. Where is Abiy’s #RedSeaArmyCombatant. https://t.co/o7STVQ0VkL",False,None,"FanoFront,AbiyOromoArmy,RedSeaArmyCombatant",1841166427765506556,None,False,False,en,"https://pbs.twimg.com/media/GY0jGwhWMAEtbT0.jpg,https://pbs.twimg.com/media/GY0jGwrWkAUJ0Yb.jpg",None,None,False,None,0,0,3,None,None,None,None,3438301803,535,EnabledWithCount
None,Tue Oct 01 16:29:22 +0000 2024,5,17,"According to some historical accounts ""since the 12th century, ...Ethiopian kings have warned ...Egyptian sultans of their power to divert waters of the Nile, often in response to religious conflicts. But these were 'hypothetical' threats."" Egyptian sultanates used to send gifts to Ethiopian kings to persuade them not to divert the river in such times. In one version of history, these gifts even included a fragment of the True Cross of Christ, which was historically believed to have been found by Empress Helena. This relic of the cross is celebrated by Ethiopian Orthodox believers during the festival of Gishen Mariam.
Today, #Ethiopia has built the GER-Dam and, with it, Ethiopia can physically control the Blue Nile Gorge,-86% source of most of the Nile waters. its not hypothetical anymore! Therefore, #Egyptian leaders should treat Ethiopia with more respect than their forefathers did, not resorting to threats, if not with gifts!",False,None,"Ethiopia,Egyptian",1841153444100424191,None,False,False,en,https://pbs.twimg.com/media/GY0WkjjWUAQsOWC.jpg,None,None,False,None,1,0,10,None,None,None,None,1415789279029178374,800,EnabledWithCount
None,Tue Sep 24 15:40:04 +0000 2024,5,6,"بعد وصول سفينة حربية مصرية.. إثيوبيا تحذر من ""تفاقم الوضع"" في الصومال
https://t.co/NuJiZc8sN6",True,None,,1838604319349748054,None,False,True,ar,None,None,None,False,None,0,2,5,None,"بعد وصول سفينة حربية مصرية.. إثيوبيا تحذر من ""تفاقم الوضع"" في الصومال",https://pbs.twimg.com/card_img/1841139120434741248/filUpUFB?format=jpg&name=orig,https://cnn.it/3zynO8Z,66591836,9674,EnabledWithCount
None,Thu Sep 26 18:43:35 +0000 2024,5,431,"Eritreans Disgusted by Ethiopia's Twisted History Claims 📜
Eritreans are outraged by Ethiopian leaders’ repeated attempts to distort Eritrean history. Abiy’s claim that Ethiopia had two ports is pure fabrication, referring to the period when Ethiopia illegally colonized Eritrea (1962-1991). Eritrea not only liberated itself but also toppled the Derg regime in Ethiopia. Instead of provoking its neighbors, Ethiopia should focus on its own internal issues—history shows that such provocations often backfire. What’s your take?

#EritreanHistory #StopDistortingFacts #EthiopiaProvocations #ColonialHistory #EritreanVictory #HornOfAfrica #GeopoliticalTensions #FocusOnYourOwnIssues #LearnFromThePast #RegionalStability",False,None,"EritreanHistory,StopDistortingFacts,EthiopiaProvocations,ColonialHistory,EritreanVictory,HornOfAfrica,GeopoliticalTensions,FocusOnYourOwnIssues,LearnFromThePast,RegionalStability",1839375281837998354,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839375162615230464/pu/img/XxlqgvBPBANx9yQw.jpg,None,None,False,None,11,80,289,None,None,None,None,531273307,25582,EnabledWithCount
None,Mon Sep 30 20:13:55 +0000 2024,5,0,@AshleaSimonBF Ethiopia. 💚💛❤️ https://t.co/dejM7T1tN6,False,None,,1840847563836014753,1840753571014266960,False,True,cy,https://pbs.twimg.com/tweet_video_thumb/GYwBGRqXUAAvY8e.jpg,None,None,False,None,0,0,0,None,None,None,None,1652069665475026945,29,EnabledWithCount
None,Thu Sep 26 04:45:43 +0000 2024,5,24,"🌍 Africa Factbox 314 🇪🇹

The Fasil Ghebbi in Ethiopia (Amharic: ፋሲል ግቢ) was a fortress-city and home of Ethiopian emperors during the 17th and 18th centuries and includes palaces, churches and monasteries.  

The fortress was inscribed as a UNESCO World Heritage Site in 1979 and is surrounded by a 900-m-long wall",False,None,,1839164425774731416,None,False,False,en,"https://pbs.twimg.com/media/GYYGSaMXcAABecM.jpg,https://pbs.twimg.com/media/GYYGSaIXQAAkHZ2.jpg,https://pbs.twimg.com/media/GYYGSaJWQAE07R9.jpg,https://pbs.twimg.com/media/GYYGSaSXoAALXdX.png",None,None,False,None,0,17,1,None,None,None,None,1249391552981544961,917,EnabledWithCount
None,Wed Oct 02 04:00:42 +0000 2024,5,6,"3. The Danakil Depression

Located in Ethiopia, it is one of the hottest and most extreme places on Earth. https://t.co/1cH5CuQMmF",False,None,,1841327423151108366,1841327395539951641,False,False,en,https://pbs.twimg.com/media/GY21iFwawAAO_CN.jpg,None,None,False,None,0,1,0,None,None,None,None,1545893857556037632,199,EnabledWithCount
None,Sat Sep 28 14:13:50 +0000 2024,5,8,"“Since no one is willing to give up an inch of territory, or can only do so in bad faith and violence – Sudan, Somalia, Ethiopia, DRC, to name current crises – there is no option but to continue in hope that patience and resolution will enable a better future.” – Abdulrazak Gurnah

#NelsonMandela #NMAL2024 #NelsonMandelaFoundation #MandelaLecture #Decolonisation",False,None,"NelsonMandela,NMAL2024,NelsonMandelaFoundation,MandelaLecture,Decolonisation",1840032170108223580,None,False,False,en,None,None,None,None,None,0,0,3,None,None,None,None,15762708,2808,EnabledWithCount
None,Wed Oct 02 09:27:56 +0000 2024,5,1,@HaileAdess1 @Checkmatedsl What does afar has in Ethiopia thier region is literally underdeveloped thyre too poor while oromo ahmara regions gets most development,False,None,,1841409774233010187,1841327002826965484,False,False,en,None,None,None,None,None,0,0,0,None,None,None,None,1804877947842572288,13,EnabledWithCount
None,Tue Oct 01 21:03:25 +0000 2024,5,3,@Thomas_Zerai_ @addisstandard Zgermensi  seraqisi seraqi aybelka  nezi belug aserarhom  nab Eritrea 🇪🇷  gelbitom kzarebu kelew  gebenom nmdquqas diu  aykonen  kab  dobat  kab Ethiopia 🇪🇹  mulei  aykonun dom  trah eidu sedidomo  n Eritreawiyan  ab Ethiopia  🇪🇹 zqmetu zneberu https://t.co/qmzrM0bNig,False,None,,1841222411649253542,1841187011186639120,False,False,in,"https://pbs.twimg.com/media/GY1WBYSXUAQjIs2.jpg,https://pbs.twimg.com/media/GY1WBohXcAIEnXj.jpg",None,None,False,None,0,1,0,None,None,None,None,1565512202756542465,52,EnabledWithCount
None,Wed Oct 02 10:11:44 +0000 2024,None,5,"ሽብርተኝነትን የምንዋጋው በምክንያት ነው፡፡

በትናንትናው ምሽት  በጃፋ በደረሰው አሰቃቂ የሽብር ጥቃት የ7 ንፁሀን ሰዎችን እና የ9ወር ህፃን ልጇን በእጇ እንደየዘች የሞተች እናትን ህይዎት ቀጥፏል💔 

ይህ ዜጎችን ዒላማ ያደረገ፣ ቤተሰብን የሚበትን እና የሚያጠፋ ሰይጣናዊ የሽብር ጥቃት መገለጫ ነው፡፡

ህዝባችንን ከነዚህ አውሬዎች መጠበቃችንን አናቆምም፡፡

እግዚአብሄር ነፍሳቸውን በዓፀደ ገነት ያኑርልን🙏

Last night, terror struck the heart of Jaffa. A senseless and brutal shooting attack claimed the lives of 7 innocent people, including a young mother who was murdered while holding her 9-month-old baby in her arms.  

This is the horrifying reality of terrorism – the deliberate targeting of civilians, the destruction of families, the loss of innocent lives. 

Our hearts go out to the victims and their families. We will never stop fighting to protect our people from such evil.

May their memories be a blessing. 💔",False,None,,1841420797950271931,None,False,True,am,https://pbs.twimg.com/media/GY4JaTJXQAEXaU5.jpg,None,None,False,None,0,0,1,None,None,None,None,207465808,417,EnabledWithCount
None,Wed Oct 02 13:55:43 +0000 2024,5,3,Ethiopia begins transporting its livestock using China-built Standard Gauge Railway https://t.co/rUXs9kzPNi,False,None,,1841477163373215871,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841476072606732288/pu/img/ZsWCOKqydKvBQXsZ.jpg,None,None,False,None,0,0,3,None,None,None,None,619855057,404,EnabledWithCount
None,Wed Oct 02 09:54:02 +0000 2024,5,7,"Schools in #Tigray were first closed due to the COVID-19 pandemic and then nearly 90% of schools around the region were deliberately damaged and destroyed by 🇪🇹|n and 🇪🇷|n forces,
During #TigrayGenocidalWar
@UN @hrw @UNICEF @mesiihiluf
#EducationForAll https://t.co/7zQ7CF3rTk",True,None,"Tigray,TigrayGenocidalWar,EducationForAll",1841416341028302956,None,False,False,en,None,None,None,False,None,0,0,38,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1496927438277910529,83,EnabledWithCount
None,Wed Oct 02 03:47:09 +0000 2024,5,1,@JegnaAnbessa Israel🇮🇱 Mother👌,False,None,,1841324012594680090,1841302749507682640,False,False,en,None,None,None,None,None,0,0,0,None,None,None,None,1657339857855823875,52,EnabledWithCount
None,Mon Jan 01 17:06:56 +0000 2024,5,9181,"🚨BRICS DOUBLES OVERNIGHT

Today, the UAE, Saudi Arabia, Ethiopia, Egypt, and Iran are officially members of BRICS.

They join Brazil, Russia, India, China, and South Africa as a formidable economic powerhouse, representing 29% of global GDP and 43% of global oil production.

Although tensions exist between member states such as China and India, BRICS is a growing challenge to the G7.

President Xi: “I wish to extend a warm welcome to leaders of new BRICS members.”

Source: IMF, Reuters, China Daily",False,None,,1741868623361110423,None,False,False,en,https://pbs.twimg.com/media/GCxcRPBXIAAuupe.jpg,None,None,False,None,225,469,2539,None,None,None,None,1319287761048723458,1148010,EnabledWithCount
None,Sun Sep 29 13:43:13 +0000 2024,5,377,Ethiopia does not bow to anyone https://t.co/o8vycdVbxJ,False,None,,1840386852978585702,None,False,False,en,https://pbs.twimg.com/media/GYpeFIAXwAAYX3w.jpg,None,None,False,None,8,66,50,None,None,None,None,1665443853623607302,19825,EnabledWithCount
None,Wed Oct 02 16:25:59 +0000 2024,5,7,"መስከረም 22፣2017 

መንግስት በ-#ኮሪደር ልማት ለሚነሱ ሰዎች በቂ ጊዜ መስጠቱን ቢናገርም፤ አንዳአንድ ነዋሪዎች ግን ‘’በድንገት ነው ተነሱ የተባልነው’’ የሚሉ ቅሬታዎችን ያነሳሉ፡፡

https://t.co/zmWWPpzdho

#AddisAbeba #Ethiopia 

1/2",True,None,"ኮሪደር,AddisAbeba,Ethiopia",1841514979553640657,None,False,True,am,None,None,None,False,None,0,2,2,None,የህዝብ እና የመንግስትስ መብት እንዲሁም ግዴታስ ምንድነው?,https://pbs.twimg.com/card_img/1841514302831816704/WARNrkk9?format=jpg&name=orig,https://tinyurl.com/mryhsb7h,108890126,472,EnabledWithCount
None,Tue Sep 24 05:23:50 +0000 2024,5,76,"Top  Countries with the most Beautiful Women in Africa 🌍💚

1. Ethiopia 🇪🇹
2. Rwanda 🇷🇼
3. South Africa 🇿🇦
4. Eritrea 🇪🇷
5. Somalia 🇸🇴
6. Ghana 🇬🇭 
7. DR Congo 🇨🇩
8. Zimbabwe 🇿🇼
9. Ivory Coast🇮🇪
10. Nigeria🇳🇬
11. Kenya 🇰🇪 
12. Burundi 🇧🇮 
13.Egypt 🇪🇬
14. Liberia🇱🇷
15. Morocco🇲🇦
16. Tanzania🇹🇿

Source : Venas News",False,None,,1838449241611440133,None,False,False,en,https://pbs.twimg.com/media/GYN714XXUAAZNVW.jpg,None,None,False,None,0,82,0,None,None,None,None,1324695771376242688,2153,EnabledWithCount
None,Sat Sep 28 11:22:15 +0000 2024,5,10,"Tens of thousands of people gathered in Addis Ababa, the capital of Ethiopia, Thursday to celebrate Meskel, a major religious festival that includes the burning of a large bonfire, known as Demera https://t.co/eTFQTGRAxP #HelloAfrica https://t.co/5qNoLLisf9",False,None,HelloAfrica,1839988991988301895,None,False,False,en,"https://pbs.twimg.com/media/GYj0O9gX0AA8bQB.jpg,https://pbs.twimg.com/media/GYj0PFtWYAA5iLh.jpg,https://pbs.twimg.com/media/GYj0PNOWMAAHXcC.jpg",None,None,False,None,0,0,2,None,None,None,http://xhtxs.cn/XtI,487118986,6122,EnabledWithCount
None,Sat Sep 28 16:34:53 +0000 2024,5,0,"@thatbasedyemnia nope...it says that you arrived from Ethiopia to yemen not the opposite...
Was that chewing Gat side effect?!!!
😂😂😂😂😂😂 https://t.co/xHq8wSNSnn",False,None,,1840067666276418017,1840066837968761078,False,False,en,"https://pbs.twimg.com/media/GYk7yM9W8AARtLh.jpg,https://pbs.twimg.com/media/GYk7yU_XYAAWGCD.jpg",None,None,False,None,0,4,0,None,None,None,None,1710254460579074048,204,EnabledWithCount
None,Sun May 05 18:49:54 +0000 2024,5,19237,"Lions Save Girl From Kidnappers

A 12-year-old girl was
walking home from school in Ethiopia when she was attacked
and kidnapped by four men.

They intended to sell her into a forced marriage. 

A week later, with the police in pursuit, the kidnappers were
attempting to move her to a new location when a pride of lions heard her cries for and rushed in.

The three lions chased off the men and sat quietly with the girl until the police arrived, then disappeared back into the brush. 

""They stood guard until we found her and then they just left her like a gift and went back into the forest,"" said
Sergeant Wondmu Wedaj. 

She told the authorities that while her kidnappers had beaten her, the
animals had never threatened her.

Are animals more compassionate than some humans?",False,None,,1787193018396651574,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1787192963912642560/pu/img/LCUaAwYYFGl8dugK.jpg,None,None,False,None,220,408,3473,None,None,None,None,1374968033265864706,1843954,EnabledWithCount
None,Wed Oct 02 13:59:07 +0000 2024,5,12,Delve into Ethiopia’s diverse landscape through its exotic flowers. Our floriculture exports bring beauty and freshness to the world.  #TestofOrigins. https://t.co/3TtcTK9fHw,False,None,TestofOrigins,1841478018830877087,None,False,False,en,"https://pbs.twimg.com/media/GY4-do1aAAAQArv.jpg,https://pbs.twimg.com/media/GY4-do2bIAAtQPR.jpg",None,None,False,None,0,0,7,None,None,None,None,1250933738,332,EnabledWithCount
None,Sun Sep 29 11:39:36 +0000 2024,5,0,"Today I visited the Palace Museum in China.  It is a very interesting place.     As my wish that, Ethiopia will be bright  to the future. 
 እንደ እኔ ምኞት ኢትዮጵያ ለወደፊት ብሩህ ትሆናለች።

               Sept 29/2024 https://t.co/BnZjcCbkRp",False,None,,1840355744387903822,None,False,False,en,"https://pbs.twimg.com/media/GYpBujaXIAEe7Tx.jpg,https://pbs.twimg.com/media/GYpByx1XMAAAzUf.jpg",None,None,False,None,0,0,0,None,None,None,None,1690641138510630912,125,EnabledWithCount
None,Wed Oct 02 16:42:09 +0000 2024,5,1,"Ethiopia has the legitimate right to access the Red Sea through peaceful means. The most viable approach for Ethiopia to reclaim its access to the sea involves peaceful diplomatic efforts, ensuring regional stability while striving for economic opportunities. @inside_afric https://t.co/g0vaHzhSrr",False,None,,1841519049873698956,None,False,False,en,"https://pbs.twimg.com/media/GY5jThjXgAADz40.jpg,https://pbs.twimg.com/media/GY5jhY-WcAAyAaC.jpg",None,None,False,None,0,1,1,None,None,None,None,1482383939658518536,144,EnabledWithCount
